loan_payment_id,loan_id,scheduled_amount,principal,interest,actual_amount,scheduled_date,paid_date
10723,102,1900.56,1889.59,10.98,NULL,2024-11-26,NULL
10724,102,1900.56,1889.59,10.98,1900.56,2024-12-26,2024-12-26
10725,102,1900.56,1889.59,10.98,1900.56,2025-01-25,2025-01-25
10726,102,1900.56,1889.59,10.98,1900.56,2025-02-24,2025-02-24
10727,102,1900.56,1889.59,10.98,1900.56,2025-03-26,2025-03-26
10728,102,1900.56,1889.59,10.98,1900.56,2025-04-25,2025-04-25
10729,102,1900.56,1889.59,10.98,1900.56,2025-05-25,2025-05-25
10730,102,1900.56,1889.59,10.98,1900.56,2025-06-24,2025-06-24
10731,102,1900.56,1889.59,10.98,NULL,2025-07-24,NULL
10732,102,1900.56,1889.59,10.98,1900.56,2025-08-23,2025-08-23
10733,102,1900.56,1889.59,10.98,1900.56,2025-09-22,2025-09-22
10734,102,1900.56,1889.59,10.98,1900.56,2025-10-22,2025-10-22
10735,102,1900.56,1889.59,10.98,1900.56,2025-11-21,2025-11-21
10736,102,1900.56,1889.59,10.98,1900.56,2025-12-21,2025-12-21
10737,102,1900.56,1889.59,10.98,NULL,2026-01-20,NULL
10738,102,1900.56,1889.59,10.98,NULL,2026-02-19,NULL
10739,102,1900.56,1889.59,10.98,1900.56,2026-03-21,2026-03-21
10740,102,1900.56,1889.59,10.98,1900.56,2026-04-20,2026-04-20
10741,102,1900.56,1889.59,10.98,1900.56,2026-05-20,2026-05-20
10742,102,1900.56,1889.59,10.98,NULL,2026-06-19,NULL
10743,102,1900.56,1889.59,10.98,1900.56,2026-07-19,2026-07-19
10744,102,1900.56,1889.59,10.98,NULL,2026-08-18,NULL
10745,102,1900.56,1889.59,10.98,NULL,2026-09-17,NULL
10746,102,1900.56,1889.59,10.98,1900.56,2026-10-17,2026-10-17
10747,102,1900.56,1889.59,10.98,NULL,2026-11-16,NULL
10748,102,1900.56,1889.59,10.98,1900.56,2026-12-16,2026-12-16
10749,102,1900.56,1889.59,10.98,1900.56,2027-01-15,2027-01-15
10750,102,1900.56,1889.59,10.98,1900.56,2027-02-14,2027-02-14
10751,102,1900.56,1889.59,10.98,NULL,2027-03-16,NULL
10752,102,1900.56,1889.59,10.98,NULL,2027-04-15,NULL
10753,102,1900.56,1889.59,10.98,1900.56,2027-05-15,2027-05-15
10754,102,1900.56,1889.59,10.98,1900.56,2027-06-14,2027-06-14
10755,102,1900.56,1889.59,10.98,NULL,2027-07-14,NULL
10756,102,1900.56,1889.59,10.98,1900.56,2027-08-13,2027-08-13
10757,102,1900.56,1889.59,10.98,NULL,2027-09-12,NULL
10758,102,1900.56,1889.59,10.98,1900.56,2027-10-12,2027-10-12
10759,102,1900.56,1889.59,10.98,NULL,2027-11-11,NULL
10760,102,1900.56,1889.59,10.98,1900.56,2027-12-11,2027-12-11
10761,102,1900.56,1889.59,10.98,1900.56,2028-01-10,2028-01-10
10762,102,1900.56,1889.59,10.98,1900.56,2028-02-09,2028-02-09
10763,102,1900.56,1889.59,10.98,1900.56,2028-03-10,2028-03-10
10764,102,1900.56,1889.59,10.98,1900.56,2028-04-09,2028-04-09
10765,102,1900.56,1889.59,10.98,1900.56,2028-05-09,2028-05-09
10766,102,1900.56,1889.59,10.98,1900.56,2028-06-08,2028-06-08
10767,102,1900.56,1889.59,10.98,1900.56,2028-07-08,2028-07-08
10768,102,1900.56,1889.59,10.98,1900.56,2028-08-07,2028-08-07
10769,102,1900.56,1889.59,10.98,NULL,2028-09-06,NULL
10770,102,1900.56,1889.59,10.98,NULL,2028-10-06,NULL
10771,102,1900.56,1889.59,10.98,NULL,2028-11-05,NULL
10772,102,1900.56,1889.59,10.98,1900.56,2028-12-05,2028-12-05
10773,102,1900.56,1889.59,10.98,1900.56,2029-01-04,2029-01-04
10774,102,1900.56,1889.59,10.98,1900.56,2029-02-03,2029-02-03
10775,102,1900.56,1889.59,10.98,1900.56,2029-03-05,2029-03-05
10776,102,1900.56,1889.59,10.98,1900.56,2029-04-04,2029-04-04
10777,103,4975.87,4941.28,34.59,4975.87,2023-05-26,2023-05-26
10778,103,4975.87,4941.28,34.59,4975.87,2023-06-25,2023-06-25
10779,103,4975.87,4941.28,34.59,4975.87,2023-07-25,2023-07-25
10780,103,4975.87,4941.28,34.59,4975.87,2023-08-24,2023-08-24
10781,103,4975.87,4941.28,34.59,4975.87,2023-09-23,2023-09-23
10782,103,4975.87,4941.28,34.59,4975.87,2023-10-23,2023-10-23
10783,103,4975.87,4941.28,34.59,4975.87,2023-11-22,2023-11-22
10784,103,4975.87,4941.28,34.59,4975.87,2023-12-22,2023-12-22
10785,103,4975.87,4941.28,34.59,4975.87,2024-01-21,2024-01-21
10786,103,4975.87,4941.28,34.59,4975.87,2024-02-20,2024-02-20
10787,103,4975.87,4941.28,34.59,4975.87,2024-03-21,2024-03-21
10788,103,4975.87,4941.28,34.59,4975.87,2024-04-20,2024-04-20
10789,103,4975.87,4941.28,34.59,4975.87,2024-05-20,2024-05-20
10790,103,4975.87,4941.28,34.59,4975.87,2024-06-19,2024-06-19
10791,103,4975.87,4941.28,34.59,4975.87,2024-07-19,2024-07-19
10792,103,4975.87,4941.28,34.59,4975.87,2024-08-18,2024-08-18
10793,103,4975.87,4941.28,34.59,4975.87,2024-09-17,2024-09-17
10794,103,4975.87,4941.28,34.59,NULL,2024-10-17,NULL
10795,103,4975.87,4941.28,34.59,4975.87,2024-11-16,2024-11-16
10796,103,4975.87,4941.28,34.59,4975.87,2024-12-16,2024-12-16
10797,103,4975.87,4941.28,34.59,4975.87,2025-01-15,2025-01-15
10798,103,4975.87,4941.28,34.59,4975.87,2025-02-14,2025-02-14
10799,103,4975.87,4941.28,34.59,4975.87,2025-03-16,2025-03-16
10800,103,4975.87,4941.28,34.59,NULL,2025-04-15,NULL
10801,104,4725.32,4706.77,18.55,4725.32,2018-10-19,2018-10-19
10802,104,4725.32,4706.77,18.55,4725.32,2018-11-18,2018-11-18
10803,104,4725.32,4706.77,18.55,4725.32,2018-12-18,2018-12-18
10804,104,4725.32,4706.77,18.55,4725.32,2019-01-17,2019-01-17
10805,104,4725.32,4706.77,18.55,4725.32,2019-02-16,2019-02-16
10806,104,4725.32,4706.77,18.55,4725.32,2019-03-18,2019-03-18
10807,104,4725.32,4706.77,18.55,4725.32,2019-04-17,2019-04-17
10808,104,4725.32,4706.77,18.55,4725.32,2019-05-17,2019-05-17
10809,104,4725.32,4706.77,18.55,4725.32,2019-06-16,2019-06-16
10810,104,4725.32,4706.77,18.55,4725.32,2019-07-16,2019-07-16
10811,104,4725.32,4706.77,18.55,4725.32,2019-08-15,2019-08-15
10812,104,4725.32,4706.77,18.55,4725.32,2019-09-14,2019-09-14
10813,104,4725.32,4706.77,18.55,NULL,2019-10-14,NULL
10814,104,4725.32,4706.77,18.55,4725.32,2019-11-13,2019-11-13
10815,104,4725.32,4706.77,18.55,4725.32,2019-12-13,2019-12-13
10816,104,4725.32,4706.77,18.55,NULL,2020-01-12,NULL
10817,104,4725.32,4706.77,18.55,4725.32,2020-02-11,2020-02-11
10818,104,4725.32,4706.77,18.55,NULL,2020-03-12,NULL
10819,104,4725.32,4706.77,18.55,4725.32,2020-04-11,2020-04-11
10820,104,4725.32,4706.77,18.55,4725.32,2020-05-11,2020-05-11
10821,104,4725.32,4706.77,18.55,4725.32,2020-06-10,2020-06-10
10822,104,4725.32,4706.77,18.55,4725.32,2020-07-10,2020-07-10
10823,104,4725.32,4706.77,18.55,4725.32,2020-08-09,2020-08-09
10824,104,4725.32,4706.77,18.55,4725.32,2020-09-08,2020-09-08
10825,104,4725.32,4706.77,18.55,NULL,2020-10-08,NULL
10826,104,4725.32,4706.77,18.55,4725.32,2020-11-07,2020-11-07
10827,104,4725.32,4706.77,18.55,4725.32,2020-12-07,2020-12-07
10828,104,4725.32,4706.77,18.55,NULL,2021-01-06,NULL
10829,104,4725.32,4706.77,18.55,4725.32,2021-02-05,2021-02-05
10830,104,4725.32,4706.77,18.55,4725.32,2021-03-07,2021-03-07
10831,104,4725.32,4706.77,18.55,4725.32,2021-04-06,2021-04-06
10832,104,4725.32,4706.77,18.55,4725.32,2021-05-06,2021-05-06
10833,104,4725.32,4706.77,18.55,4725.32,2021-06-05,2021-06-05
10834,104,4725.32,4706.77,18.55,NULL,2021-07-05,NULL
10835,104,4725.32,4706.77,18.55,4725.32,2021-08-04,2021-08-04
10836,104,4725.32,4706.77,18.55,4725.32,2021-09-03,2021-09-03
10837,105,9410.75,9333.51,77.23,9410.75,2018-10-17,2018-10-17
10838,105,9410.75,9333.51,77.23,NULL,2018-11-16,NULL
10839,105,9410.75,9333.51,77.23,9410.75,2018-12-16,2018-12-16
10840,105,9410.75,9333.51,77.23,9410.75,2019-01-15,2019-01-15
10841,105,9410.75,9333.51,77.23,9410.75,2019-02-14,2019-02-14
10842,105,9410.75,9333.51,77.23,9410.75,2019-03-16,2019-03-16
10843,105,9410.75,9333.51,77.23,9410.75,2019-04-15,2019-04-15
10844,105,9410.75,9333.51,77.23,9410.75,2019-05-15,2019-05-15
10845,105,9410.75,9333.51,77.23,9410.75,2019-06-14,2019-06-14
10846,105,9410.75,9333.51,77.23,9410.75,2019-07-14,2019-07-14
10847,105,9410.75,9333.51,77.23,NULL,2019-08-13,NULL
10848,105,9410.75,9333.51,77.23,9410.75,2019-09-12,2019-09-12
10849,106,187.78,186.35,1.43,NULL,2021-02-14,NULL
10850,106,187.78,186.35,1.43,187.78,2021-03-16,2021-03-16
10851,106,187.78,186.35,1.43,187.78,2021-04-15,2021-04-15
10852,106,187.78,186.35,1.43,187.78,2021-05-15,2021-05-15
10853,106,187.78,186.35,1.43,187.78,2021-06-14,2021-06-14
10854,106,187.78,186.35,1.43,187.78,2021-07-14,2021-07-14
10855,106,187.78,186.35,1.43,187.78,2021-08-13,2021-08-13
10856,106,187.78,186.35,1.43,187.78,2021-09-12,2021-09-12
10857,106,187.78,186.35,1.43,187.78,2021-10-12,2021-10-12
10858,106,187.78,186.35,1.43,NULL,2021-11-11,NULL
10859,106,187.78,186.35,1.43,187.78,2021-12-11,2021-12-11
10860,106,187.78,186.35,1.43,187.78,2022-01-10,2022-01-10
10861,106,187.78,186.35,1.43,NULL,2022-02-09,NULL
10862,106,187.78,186.35,1.43,NULL,2022-03-11,NULL
10863,106,187.78,186.35,1.43,NULL,2022-04-10,NULL
10864,106,187.78,186.35,1.43,NULL,2022-05-10,NULL
10865,106,187.78,186.35,1.43,187.78,2022-06-09,2022-06-09
10866,106,187.78,186.35,1.43,NULL,2022-07-09,NULL
10867,106,187.78,186.35,1.43,187.78,2022-08-08,2022-08-08
10868,106,187.78,186.35,1.43,187.78,2022-09-07,2022-09-07
10869,106,187.78,186.35,1.43,187.78,2022-10-07,2022-10-07
10870,106,187.78,186.35,1.43,187.78,2022-11-06,2022-11-06
10871,106,187.78,186.35,1.43,187.78,2022-12-06,2022-12-06
10872,106,187.78,186.35,1.43,187.78,2023-01-05,2023-01-05
10873,106,187.78,186.35,1.43,187.78,2023-02-04,2023-02-04
10874,106,187.78,186.35,1.43,187.78,2023-03-06,2023-03-06
10875,106,187.78,186.35,1.43,NULL,2023-04-05,NULL
10876,106,187.78,186.35,1.43,187.78,2023-05-05,2023-05-05
10877,106,187.78,186.35,1.43,187.78,2023-06-04,2023-06-04
10878,106,187.78,186.35,1.43,187.78,2023-07-04,2023-07-04
10879,106,187.78,186.35,1.43,187.78,2023-08-03,2023-08-03
10880,106,187.78,186.35,1.43,NULL,2023-09-02,NULL
10881,106,187.78,186.35,1.43,187.78,2023-10-02,2023-10-02
10882,106,187.78,186.35,1.43,187.78,2023-11-01,2023-11-01
10883,106,187.78,186.35,1.43,187.78,2023-12-01,2023-12-01
10884,106,187.78,186.35,1.43,NULL,2023-12-31,NULL
10885,107,2254.87,2240.1,14.77,2254.87,2018-10-14,2018-10-14
10886,107,2254.87,2240.1,14.77,2254.87,2018-11-13,2018-11-13
10887,107,2254.87,2240.1,14.77,2254.87,2018-12-13,2018-12-13
10888,107,2254.87,2240.1,14.77,NULL,2019-01-12,NULL
10889,107,2254.87,2240.1,14.77,2254.87,2019-02-11,2019-02-11
10890,107,2254.87,2240.1,14.77,2254.87,2019-03-13,2019-03-13
10891,107,2254.87,2240.1,14.77,2254.87,2019-04-12,2019-04-12
10892,107,2254.87,2240.1,14.77,2254.87,2019-05-12,2019-05-12
10893,107,2254.87,2240.1,14.77,2254.87,2019-06-11,2019-06-11
10894,107,2254.87,2240.1,14.77,2254.87,2019-07-11,2019-07-11
10895,107,2254.87,2240.1,14.77,2254.87,2019-08-10,2019-08-10
10896,107,2254.87,2240.1,14.77,2254.87,2019-09-09,2019-09-09
10897,107,2254.87,2240.1,14.77,NULL,2019-10-09,NULL
10898,107,2254.87,2240.1,14.77,2254.87,2019-11-08,2019-11-08
10899,107,2254.87,2240.1,14.77,2254.87,2019-12-08,2019-12-08
10900,107,2254.87,2240.1,14.77,2254.87,2020-01-07,2020-01-07
10901,107,2254.87,2240.1,14.77,NULL,2020-02-06,NULL
10902,107,2254.87,2240.1,14.77,NULL,2020-03-07,NULL
10903,107,2254.87,2240.1,14.77,2254.87,2020-04-06,2020-04-06
10904,107,2254.87,2240.1,14.77,2254.87,2020-05-06,2020-05-06
10905,107,2254.87,2240.1,14.77,NULL,2020-06-05,NULL
10906,107,2254.87,2240.1,14.77,NULL,2020-07-05,NULL
10907,107,2254.87,2240.1,14.77,2254.87,2020-08-04,2020-08-04
10908,107,2254.87,2240.1,14.77,2254.87,2020-09-03,2020-09-03
10909,107,2254.87,2240.1,14.77,2254.87,2020-10-03,2020-10-03
10910,107,2254.87,2240.1,14.77,2254.87,2020-11-02,2020-11-02
10911,107,2254.87,2240.1,14.77,NULL,2020-12-02,NULL
10912,107,2254.87,2240.1,14.77,2254.87,2021-01-01,2021-01-01
10913,107,2254.87,2240.1,14.77,2254.87,2021-01-31,2021-01-31
10914,107,2254.87,2240.1,14.77,NULL,2021-03-02,NULL
10915,107,2254.87,2240.1,14.77,2254.87,2021-04-01,2021-04-01
10916,107,2254.87,2240.1,14.77,NULL,2021-05-01,NULL
10917,107,2254.87,2240.1,14.77,2254.87,2021-05-31,2021-05-31
10918,107,2254.87,2240.1,14.77,2254.87,2021-06-30,2021-06-30
10919,107,2254.87,2240.1,14.77,2254.87,2021-07-30,2021-07-30
10920,107,2254.87,2240.1,14.77,2254.87,2021-08-29,2021-08-29
10921,108,6659.5,6628.29,31.21,6659.5,2022-05-07,2022-05-07
10922,108,6659.5,6628.29,31.21,6659.5,2022-06-06,2022-06-06
10923,108,6659.5,6628.29,31.21,6659.5,2022-07-06,2022-07-06
10924,108,6659.5,6628.29,31.21,6659.5,2022-08-05,2022-08-05
10925,108,6659.5,6628.29,31.21,NULL,2022-09-04,NULL
10926,108,6659.5,6628.29,31.21,6659.5,2022-10-04,2022-10-04
10927,108,6659.5,6628.29,31.21,6659.5,2022-11-03,2022-11-03
10928,108,6659.5,6628.29,31.21,NULL,2022-12-03,NULL
10929,108,6659.5,6628.29,31.21,6659.5,2023-01-02,2023-01-02
10930,108,6659.5,6628.29,31.21,6659.5,2023-02-01,2023-02-01
10931,108,6659.5,6628.29,31.21,6659.5,2023-03-03,2023-03-03
10932,108,6659.5,6628.29,31.21,6659.5,2023-04-02,2023-04-02
10933,109,99.92,98.99,0.93,NULL,2020-04-22,NULL
10934,109,99.92,98.99,0.93,99.92,2020-05-22,2020-05-22
10935,109,99.92,98.99,0.93,99.92,2020-06-21,2020-06-21
10936,109,99.92,98.99,0.93,99.92,2020-07-21,2020-07-21
10937,109,99.92,98.99,0.93,99.92,2020-08-20,2020-08-20
10938,109,99.92,98.99,0.93,99.92,2020-09-19,2020-09-19
10939,109,99.92,98.99,0.93,99.92,2020-10-19,2020-10-19
10940,109,99.92,98.99,0.93,99.92,2020-11-18,2020-11-18
10941,109,99.92,98.99,0.93,99.92,2020-12-18,2020-12-18
10942,109,99.92,98.99,0.93,99.92,2021-01-17,2021-01-17
10943,109,99.92,98.99,0.93,99.92,2021-02-16,2021-02-16
10944,109,99.92,98.99,0.93,99.92,2021-03-18,2021-03-18
10945,109,99.92,98.99,0.93,99.92,2021-04-17,2021-04-17
10946,109,99.92,98.99,0.93,NULL,2021-05-17,NULL
10947,109,99.92,98.99,0.93,99.92,2021-06-16,2021-06-16
10948,109,99.92,98.99,0.93,99.92,2021-07-16,2021-07-16
10949,109,99.92,98.99,0.93,NULL,2021-08-15,NULL
10950,109,99.92,98.99,0.93,99.92,2021-09-14,2021-09-14
10951,109,99.92,98.99,0.93,NULL,2021-10-14,NULL
10952,109,99.92,98.99,0.93,99.92,2021-11-13,2021-11-13
10953,109,99.92,98.99,0.93,99.92,2021-12-13,2021-12-13
10954,109,99.92,98.99,0.93,99.92,2022-01-12,2022-01-12
10955,109,99.92,98.99,0.93,99.92,2022-02-11,2022-02-11
10956,109,99.92,98.99,0.93,99.92,2022-03-13,2022-03-13
10957,109,99.92,98.99,0.93,NULL,2022-04-12,NULL
10958,109,99.92,98.99,0.93,NULL,2022-05-12,NULL
10959,109,99.92,98.99,0.93,NULL,2022-06-11,NULL
10960,109,99.92,98.99,0.93,99.92,2022-07-11,2022-07-11
10961,109,99.92,98.99,0.93,99.92,2022-08-10,2022-08-10
10962,109,99.92,98.99,0.93,99.92,2022-09-09,2022-09-09
10963,109,99.92,98.99,0.93,99.92,2022-10-09,2022-10-09
10964,109,99.92,98.99,0.93,NULL,2022-11-08,NULL
10965,109,99.92,98.99,0.93,NULL,2022-12-08,NULL
10966,109,99.92,98.99,0.93,99.92,2023-01-07,2023-01-07
10967,109,99.92,98.99,0.93,NULL,2023-02-06,NULL
10968,109,99.92,98.99,0.93,99.92,2023-03-08,2023-03-08
10969,109,99.92,98.99,0.93,99.92,2023-04-07,2023-04-07
10970,109,99.92,98.99,0.93,NULL,2023-05-07,NULL
10971,109,99.92,98.99,0.93,99.92,2023-06-06,2023-06-06
10972,109,99.92,98.99,0.93,99.92,2023-07-06,2023-07-06
10973,109,99.92,98.99,0.93,99.92,2023-08-05,2023-08-05
10974,109,99.92,98.99,0.93,99.92,2023-09-04,2023-09-04
10975,109,99.92,98.99,0.93,99.92,2023-10-04,2023-10-04
10976,109,99.92,98.99,0.93,99.92,2023-11-03,2023-11-03
10977,109,99.92,98.99,0.93,99.92,2023-12-03,2023-12-03
10978,109,99.92,98.99,0.93,99.92,2024-01-02,2024-01-02
10979,109,99.92,98.99,0.93,NULL,2024-02-01,NULL
10980,109,99.92,98.99,0.93,99.92,2024-03-02,2024-03-02
10981,109,99.92,98.99,0.93,99.92,2024-04-01,2024-04-01
10982,109,99.92,98.99,0.93,99.92,2024-05-01,2024-05-01
10983,109,99.92,98.99,0.93,99.92,2024-05-31,2024-05-31
10984,109,99.92,98.99,0.93,99.92,2024-06-30,2024-06-30
10985,109,99.92,98.99,0.93,99.92,2024-07-30,2024-07-30
10986,109,99.92,98.99,0.93,99.92,2024-08-29,2024-08-29
10987,109,99.92,98.99,0.93,99.92,2024-09-28,2024-09-28
10988,109,99.92,98.99,0.93,99.92,2024-10-28,2024-10-28
10989,109,99.92,98.99,0.93,99.92,2024-11-27,2024-11-27
10990,109,99.92,98.99,0.93,99.92,2024-12-27,2024-12-27
10991,109,99.92,98.99,0.93,NULL,2025-01-26,NULL
10992,109,99.92,98.99,0.93,NULL,2025-02-25,NULL
10993,109,99.92,98.99,0.93,99.92,2025-03-27,2025-03-27
10994,109,99.92,98.99,0.93,99.92,2025-04-26,2025-04-26
10995,109,99.92,98.99,0.93,99.92,2025-05-26,2025-05-26
10996,109,99.92,98.99,0.93,99.92,2025-06-25,2025-06-25
10997,109,99.92,98.99,0.93,99.92,2025-07-25,2025-07-25
10998,109,99.92,98.99,0.93,NULL,2025-08-24,NULL
10999,109,99.92,98.99,0.93,99.92,2025-09-23,2025-09-23
11000,109,99.92,98.99,0.93,99.92,2025-10-23,2025-10-23
11001,109,99.92,98.99,0.93,99.92,2025-11-22,2025-11-22
11002,109,99.92,98.99,0.93,99.92,2025-12-22,2025-12-22
11003,109,99.92,98.99,0.93,99.92,2026-01-21,2026-01-21
11004,109,99.92,98.99,0.93,99.92,2026-02-20,2026-02-20
11005,109,99.92,98.99,0.93,99.92,2026-03-22,2026-03-22
11006,109,99.92,98.99,0.93,99.92,2026-04-21,2026-04-21
11007,109,99.92,98.99,0.93,99.92,2026-05-21,2026-05-21
11008,109,99.92,98.99,0.93,NULL,2026-06-20,NULL
11009,109,99.92,98.99,0.93,NULL,2026-07-20,NULL
11010,109,99.92,98.99,0.93,99.92,2026-08-19,2026-08-19
11011,109,99.92,98.99,0.93,99.92,2026-09-18,2026-09-18
11012,109,99.92,98.99,0.93,99.92,2026-10-18,2026-10-18
11013,109,99.92,98.99,0.93,NULL,2026-11-17,NULL
11014,109,99.92,98.99,0.93,99.92,2026-12-17,2026-12-17
11015,109,99.92,98.99,0.93,99.92,2027-01-16,2027-01-16
11016,109,99.92,98.99,0.93,99.92,2027-02-15,2027-02-15
11017,109,99.92,98.99,0.93,99.92,2027-03-17,2027-03-17
11018,109,99.92,98.99,0.93,99.92,2027-04-16,2027-04-16
11019,109,99.92,98.99,0.93,99.92,2027-05-16,2027-05-16
11020,109,99.92,98.99,0.93,99.92,2027-06-15,2027-06-15
11021,109,99.92,98.99,0.93,NULL,2027-07-15,NULL
11022,109,99.92,98.99,0.93,NULL,2027-08-14,NULL
11023,109,99.92,98.99,0.93,NULL,2027-09-13,NULL
11024,109,99.92,98.99,0.93,NULL,2027-10-13,NULL
11025,109,99.92,98.99,0.93,99.92,2027-11-12,2027-11-12
11026,109,99.92,98.99,0.93,99.92,2027-12-12,2027-12-12
11027,109,99.92,98.99,0.93,99.92,2028-01-11,2028-01-11
11028,109,99.92,98.99,0.93,99.92,2028-02-10,2028-02-10
11029,109,99.92,98.99,0.93,99.92,2028-03-11,2028-03-11
11030,109,99.92,98.99,0.93,NULL,2028-04-10,NULL
11031,109,99.92,98.99,0.93,99.92,2028-05-10,2028-05-10
11032,109,99.92,98.99,0.93,NULL,2028-06-09,NULL
11033,109,99.92,98.99,0.93,99.92,2028-07-09,2028-07-09
11034,109,99.92,98.99,0.93,99.92,2028-08-08,2028-08-08
11035,109,99.92,98.99,0.93,99.92,2028-09-07,2028-09-07
11036,109,99.92,98.99,0.93,99.92,2028-10-07,2028-10-07
11037,109,99.92,98.99,0.93,99.92,2028-11-06,2028-11-06
11038,109,99.92,98.99,0.93,99.92,2028-12-06,2028-12-06
11039,109,99.92,98.99,0.93,99.92,2029-01-05,2029-01-05
11040,109,99.92,98.99,0.93,NULL,2029-02-04,NULL
11041,109,99.92,98.99,0.93,99.92,2029-03-06,2029-03-06
11042,109,99.92,98.99,0.93,99.92,2029-04-05,2029-04-05
11043,109,99.92,98.99,0.93,99.92,2029-05-05,2029-05-05
11044,109,99.92,98.99,0.93,99.92,2029-06-04,2029-06-04
11045,109,99.92,98.99,0.93,99.92,2029-07-04,2029-07-04
11046,109,99.92,98.99,0.93,99.92,2029-08-03,2029-08-03
11047,109,99.92,98.99,0.93,99.92,2029-09-02,2029-09-02
11048,109,99.92,98.99,0.93,99.92,2029-10-02,2029-10-02
11049,109,99.92,98.99,0.93,99.92,2029-11-01,2029-11-01
11050,109,99.92,98.99,0.93,99.92,2029-12-01,2029-12-01
11051,109,99.92,98.99,0.93,NULL,2029-12-31,NULL
11052,109,99.92,98.99,0.93,NULL,2030-01-30,NULL
11053,109,99.92,98.99,0.93,99.92,2030-03-01,2030-03-01
11054,109,99.92,98.99,0.93,99.92,2030-03-31,2030-03-31
11055,109,99.92,98.99,0.93,99.92,2030-04-30,2030-04-30
11056,109,99.92,98.99,0.93,99.92,2030-05-30,2030-05-30
11057,109,99.92,98.99,0.93,99.92,2030-06-29,2030-06-29
11058,109,99.92,98.99,0.93,99.92,2030-07-29,2030-07-29
11059,109,99.92,98.99,0.93,99.92,2030-08-28,2030-08-28
11060,109,99.92,98.99,0.93,99.92,2030-09-27,2030-09-27
11061,109,99.92,98.99,0.93,99.92,2030-10-27,2030-10-27
11062,109,99.92,98.99,0.93,NULL,2030-11-26,NULL
11063,109,99.92,98.99,0.93,NULL,2030-12-26,NULL
11064,109,99.92,98.99,0.93,99.92,2031-01-25,2031-01-25
11065,109,99.92,98.99,0.93,99.92,2031-02-24,2031-02-24
11066,109,99.92,98.99,0.93,99.92,2031-03-26,2031-03-26
11067,109,99.92,98.99,0.93,99.92,2031-04-25,2031-04-25
11068,109,99.92,98.99,0.93,99.92,2031-05-25,2031-05-25
11069,109,99.92,98.99,0.93,99.92,2031-06-24,2031-06-24
11070,109,99.92,98.99,0.93,99.92,2031-07-24,2031-07-24
11071,109,99.92,98.99,0.93,99.92,2031-08-23,2031-08-23
11072,109,99.92,98.99,0.93,99.92,2031-09-22,2031-09-22
11073,109,99.92,98.99,0.93,99.92,2031-10-22,2031-10-22
11074,109,99.92,98.99,0.93,99.92,2031-11-21,2031-11-21
11075,109,99.92,98.99,0.93,99.92,2031-12-21,2031-12-21
11076,109,99.92,98.99,0.93,99.92,2032-01-20,2032-01-20
11077,109,99.92,98.99,0.93,99.92,2032-02-19,2032-02-19
11078,109,99.92,98.99,0.93,99.92,2032-03-20,2032-03-20
11079,109,99.92,98.99,0.93,99.92,2032-04-19,2032-04-19
11080,109,99.92,98.99,0.93,NULL,2032-05-19,NULL
11081,109,99.92,98.99,0.93,99.92,2032-06-18,2032-06-18
11082,109,99.92,98.99,0.93,99.92,2032-07-18,2032-07-18
11083,109,99.92,98.99,0.93,99.92,2032-08-17,2032-08-17
11084,109,99.92,98.99,0.93,NULL,2032-09-16,NULL
11085,109,99.92,98.99,0.93,99.92,2032-10-16,2032-10-16
11086,109,99.92,98.99,0.93,NULL,2032-11-15,NULL
11087,109,99.92,98.99,0.93,99.92,2032-12-15,2032-12-15
11088,109,99.92,98.99,0.93,99.92,2033-01-14,2033-01-14
11089,109,99.92,98.99,0.93,NULL,2033-02-13,NULL
11090,109,99.92,98.99,0.93,99.92,2033-03-15,2033-03-15
11091,109,99.92,98.99,0.93,99.92,2033-04-14,2033-04-14
11092,109,99.92,98.99,0.93,99.92,2033-05-14,2033-05-14
11093,109,99.92,98.99,0.93,99.92,2033-06-13,2033-06-13
11094,109,99.92,98.99,0.93,99.92,2033-07-13,2033-07-13
11095,109,99.92,98.99,0.93,99.92,2033-08-12,2033-08-12
11096,109,99.92,98.99,0.93,NULL,2033-09-11,NULL
11097,109,99.92,98.99,0.93,NULL,2033-10-11,NULL
11098,109,99.92,98.99,0.93,99.92,2033-11-10,2033-11-10
11099,109,99.92,98.99,0.93,99.92,2033-12-10,2033-12-10
11100,109,99.92,98.99,0.93,NULL,2034-01-09,NULL
11101,109,99.92,98.99,0.93,99.92,2034-02-08,2034-02-08
11102,109,99.92,98.99,0.93,99.92,2034-03-10,2034-03-10
11103,109,99.92,98.99,0.93,NULL,2034-04-09,NULL
11104,109,99.92,98.99,0.93,99.92,2034-05-09,2034-05-09
11105,109,99.92,98.99,0.93,99.92,2034-06-08,2034-06-08
11106,109,99.92,98.99,0.93,99.92,2034-07-08,2034-07-08
11107,109,99.92,98.99,0.93,99.92,2034-08-07,2034-08-07
11108,109,99.92,98.99,0.93,99.92,2034-09-06,2034-09-06
11109,109,99.92,98.99,0.93,NULL,2034-10-06,NULL
11110,109,99.92,98.99,0.93,99.92,2034-11-05,2034-11-05
11111,109,99.92,98.99,0.93,NULL,2034-12-05,NULL
11112,109,99.92,98.99,0.93,99.92,2035-01-04,2035-01-04
11113,109,99.92,98.99,0.93,99.92,2035-02-03,2035-02-03
11114,109,99.92,98.99,0.93,99.92,2035-03-05,2035-03-05
