transaction_id,type_id,loan_payment_id,employee_id,from_account_id,to_account_id,amount,transaction_date
9393,3,NULL,NULL,533,375,50.0,2023-02-10
9394,3,NULL,NULL,443,1872,1385.16,2022-03-11
9395,1,NULL,1113,987,NULL,1188.86,2020-03-05
9396,1,NULL,NULL,1105,NULL,207.7,2019-10-15
9397,2,NULL,NULL,1643,NULL,20.0,2018-11-24
9398,4,14425,1193,833,NULL,1216.1,2024-04-24
9399,2,NULL,NULL,689,NULL,657.29,2023-11-18
9400,2,NULL,NULL,100,NULL,130.38,2015-05-10
9401,3,NULL,NULL,1053,2272,119.11,2022-08-19
9402,1,NULL,393,1090,NULL,2497.17,2023-08-15
9403,2,NULL,NULL,2268,NULL,167.89,2016-04-16
9404,2,NULL,NULL,680,NULL,577.74,2023-02-10
9405,1,NULL,1020,1915,NULL,4257.71,2021-06-15
9406,2,NULL,NULL,2474,NULL,214.95,2016-10-29
9407,1,NULL,126,943,NULL,4203.15,2015-12-31
9408,4,15788,NULL,1848,NULL,563.81,2021-06-02
9409,2,NULL,NULL,1982,NULL,500.64,2022-11-05
9410,4,11828,NULL,1140,NULL,698.67,2029-12-13
9411,3,NULL,NULL,295,412,2200.68,2017-07-20
9412,2,NULL,NULL,1108,NULL,30.62,2017-03-10
9413,2,NULL,NULL,2096,NULL,417.34,2017-01-27
9414,1,NULL,1107,1624,NULL,4637.14,2015-07-15
9415,1,NULL,1063,2362,NULL,3131.66,2018-11-22
9416,1,NULL,616,1707,NULL,5666.95,2016-01-19
9417,1,NULL,1183,1037,NULL,2789.72,2019-04-27
9418,1,NULL,922,77,NULL,4332.55,2022-05-21
9419,2,NULL,NULL,294,NULL,182.31,2019-03-15
9420,1,NULL,NULL,1912,NULL,678.31,2015-08-17
9421,3,NULL,NULL,476,1888,1102.24,2022-10-14
9422,2,NULL,NULL,1509,NULL,302.42,2017-09-15
9423,4,21741,NULL,1780,NULL,667.48,2035-02-05
9424,1,NULL,NULL,472,NULL,100.0,2022-08-12
9425,4,4988,NULL,646,NULL,638.17,2033-08-21
9426,1,NULL,998,1001,NULL,2948.18,2017-06-28
9427,2,NULL,232,1706,NULL,214.01,2021-05-07
9428,3,NULL,NULL,447,1828,626.93,2021-07-10
9429,3,NULL,NULL,2320,510,1456.31,2019-10-17
9430,1,NULL,616,1929,NULL,1441.2,2016-07-27
9431,1,NULL,989,521,NULL,2195.57,2021-12-27
9432,1,NULL,444,667,NULL,2205.72,2021-08-01
9433,4,2195,NULL,1010,NULL,1375.63,2022-06-10
9434,2,NULL,384,139,NULL,161.12,2022-03-13
9435,2,NULL,NULL,2428,NULL,843.26,2021-11-12
9436,3,NULL,NULL,1043,2297,2422.05,2023-03-17
9437,1,NULL,428,926,NULL,3065.0,2020-08-01
9438,2,NULL,NULL,122,NULL,526.15,2023-12-08
9439,1,NULL,253,290,NULL,1387.9,2015-02-15
9440,3,NULL,NULL,857,1757,1809.57,2023-03-11
9441,3,NULL,128,658,1734,1032.7,2019-06-19
9442,2,NULL,NULL,1815,NULL,490.68,2021-07-23
9443,3,NULL,NULL,513,588,639.48,2023-11-12
9444,4,4119,NULL,797,NULL,705.48,2029-03-03
9445,1,NULL,913,1401,NULL,118.46,2022-05-01
9446,4,16486,NULL,1437,NULL,388.32,2034-12-30
9447,2,NULL,NULL,1279,NULL,104.42,2015-01-09
9448,1,NULL,111,1733,NULL,2987.72,2019-08-13
9449,2,NULL,NULL,2438,NULL,317.1,2020-04-10
9450,2,NULL,367,62,NULL,293.21,2017-10-29
9451,1,NULL,253,354,NULL,5067.24,2015-02-01
9452,2,NULL,NULL,188,NULL,219.45,2016-10-14
9453,1,NULL,1036,991,NULL,1901.38,2017-05-06
9454,3,NULL,NULL,1,1842,265.52,2023-04-20
9455,4,1320,NULL,458,NULL,505.04,2033-09-11
9456,1,NULL,130,515,NULL,2374.76,2020-01-03
9457,1,NULL,1129,546,NULL,1873.61,2019-12-15
9458,2,NULL,184,1285,NULL,246.82,2015-04-03
9459,2,NULL,NULL,1802,NULL,766.64,2017-06-03
9460,3,NULL,NULL,2152,1230,1265.77,2019-09-11
9461,3,NULL,NULL,1080,1601,1156.31,2023-10-20
9462,3,NULL,545,772,435,884.77,2022-03-13
9463,4,22120,224,2293,NULL,1426.53,2024-08-13
9464,1,NULL,913,2308,NULL,1089.67,2018-02-03
9465,2,NULL,NULL,759,NULL,179.32,2021-05-01
9466,3,NULL,NULL,2218,328,2674.98,2023-12-19
9467,3,NULL,NULL,246,1360,839.77,2015-09-18
9468,2,NULL,NULL,609,NULL,21.29,2015-08-07
9469,3,NULL,NULL,248,1845,1694.35,2021-10-11
9470,2,NULL,NULL,2459,NULL,285.56,2017-05-12
9471,1,NULL,629,1771,NULL,3104.26,2016-02-23
9472,2,NULL,NULL,308,NULL,47.0,2020-09-18
9473,1,NULL,NULL,1638,NULL,172.25,2016-12-03
9474,4,18759,253,1458,NULL,1464.81,2024-01-20
9475,1,NULL,749,2379,NULL,1151.52,2019-03-15
9476,1,NULL,128,1686,NULL,3032.67,2022-03-13
9477,1,NULL,163,1148,NULL,3239.04,2015-05-17
9478,3,NULL,NULL,721,2181,333.15,2021-07-17
9479,3,NULL,NULL,788,1946,958.65,2015-10-14
9480,2,NULL,NULL,2310,NULL,103.65,2015-08-28
9481,3,NULL,NULL,2270,810,697.82,2021-10-10
9482,1,NULL,25,177,NULL,1812.09,2015-08-15
9483,2,NULL,NULL,2062,NULL,77.02,2022-04-29
9484,2,NULL,NULL,2252,NULL,483.96,2019-01-11
9485,3,NULL,NULL,807,761,629.84,2020-10-12
9486,3,NULL,NULL,385,1972,968.61,2016-06-18
9487,3,NULL,NULL,385,2360,2305.17,2017-04-16
9488,2,NULL,NULL,1813,NULL,20.0,2019-05-24
9489,2,NULL,NULL,350,NULL,452.32,2015-09-13
9490,1,NULL,27,101,NULL,1796.24,2019-02-01
9491,1,NULL,1020,1873,NULL,1456.4,2020-01-15
9492,2,NULL,NULL,899,NULL,122.16,2020-05-29
9493,1,NULL,674,292,NULL,1201.14,2021-07-15
9494,1,NULL,203,1380,NULL,4008.81,2019-03-01
9495,2,NULL,NULL,1348,NULL,809.17,2023-03-31
9496,1,NULL,332,1469,NULL,2113.13,2017-04-27
9497,1,NULL,47,100,NULL,3534.9,2015-09-11
9498,2,NULL,332,2248,NULL,213.87,2023-03-03
9499,1,NULL,248,554,NULL,2892.98,2019-08-15
9500,1,NULL,559,37,NULL,3828.34,2018-12-01
9501,1,NULL,1107,443,NULL,2213.06,2022-09-18
9502,3,NULL,NULL,1247,1205,651.71,2022-06-18
9503,4,24145,NULL,2246,NULL,1252.86,2025-05-25
9504,2,NULL,NULL,23,NULL,810.38,2018-11-23
9505,1,NULL,NULL,1745,NULL,652.16,2018-11-01
9506,2,NULL,NULL,384,NULL,514.87,2015-07-17
9507,2,NULL,NULL,42,NULL,295.11,2023-10-27
9508,3,NULL,NULL,88,359,947.82,2018-09-15
9509,1,NULL,1088,1820,NULL,2157.78,2017-11-06
9510,2,NULL,NULL,2212,NULL,410.34,2019-08-23
9511,2,NULL,412,2040,NULL,417.94,2021-01-01
9512,2,NULL,NULL,2015,NULL,234.42,2016-09-17
9513,1,NULL,189,1846,NULL,2758.74,2023-02-15
9514,3,NULL,NULL,795,1733,1899.25,2022-06-11
9515,1,NULL,25,806,NULL,3197.6,2022-05-16
9516,1,NULL,NULL,20,NULL,354.59,2018-03-22
9517,3,NULL,NULL,335,843,859.58,2020-12-13
9518,1,NULL,306,781,NULL,2115.48,2022-03-24
9519,1,NULL,984,49,NULL,5583.76,2017-04-01
9520,4,8084,NULL,373,NULL,332.83,2038-04-30
9521,2,NULL,715,1012,NULL,73.75,2022-07-23
9522,2,NULL,NULL,1945,NULL,457.52,2019-07-05
9523,1,NULL,248,1700,NULL,1329.11,2016-05-27
9524,1,NULL,428,2131,NULL,2775.2,2021-09-26
9525,1,NULL,163,2286,NULL,1751.36,2018-11-15
9526,1,NULL,897,2085,NULL,4642.12,2020-12-01
9527,3,NULL,NULL,1025,2118,2100.59,2021-09-15
9528,1,NULL,128,199,NULL,4309.45,2019-12-15
9529,4,2578,NULL,2187,NULL,1022.19,2022-05-11
9530,3,NULL,NULL,393,2476,2049.95,2022-04-12
9531,3,NULL,NULL,2207,1654,1543.83,2017-03-15
9532,3,NULL,1016,1496,890,1198.62,2023-07-12
9533,2,NULL,NULL,2308,NULL,363.21,2015-02-01
9534,3,NULL,998,1309,839,1778.01,2017-02-20
9535,3,NULL,NULL,1765,2260,831.57,2018-11-14
9536,1,NULL,NULL,140,NULL,100.0,2023-06-15
9537,2,NULL,NULL,1435,NULL,28.16,2018-01-06
9538,3,NULL,NULL,2012,626,981.56,2021-01-15
9539,2,NULL,NULL,73,NULL,103.07,2019-08-30
9540,4,6129,616,2225,NULL,481.18,2026-06-28
9541,1,NULL,418,1213,NULL,2605.33,2016-02-22
9542,1,NULL,989,1317,NULL,2680.89,2023-05-24
9543,1,NULL,391,1103,NULL,2532.58,2022-02-01
9544,1,NULL,NULL,1859,NULL,276.84,2018-11-11
9545,4,7957,NULL,2150,NULL,332.83,2027-11-22
9546,2,NULL,NULL,1230,NULL,286.25,2022-02-11
9547,3,NULL,NULL,73,324,1538.33,2022-07-14
9548,4,4852,NULL,381,NULL,638.17,2022-06-19
9549,2,NULL,NULL,536,NULL,68.93,2017-11-24
9550,1,NULL,229,1975,NULL,4798.96,2016-09-08
9551,1,NULL,890,905,NULL,4828.62,2016-01-17
9552,4,18807,NULL,1495,NULL,181.7,2024-04-25
9553,1,NULL,757,1196,NULL,2464.08,2015-10-15
9554,3,NULL,754,1564,1747,920.9,2020-05-20
9555,1,NULL,1102,704,NULL,2871.28,2019-10-01
9556,1,NULL,NULL,1401,NULL,754.91,2021-01-24
9557,1,NULL,1023,839,NULL,3202.95,2017-01-15
9558,3,NULL,NULL,1744,2297,1528.59,2016-11-15
9559,1,NULL,262,50,NULL,4607.28,2016-08-05
9560,3,NULL,NULL,656,969,1670.24,2023-01-12
9561,3,NULL,NULL,1672,1766,1793.91,2021-02-19
9562,3,NULL,NULL,369,432,1062.9,2020-07-18
9563,4,15286,NULL,538,NULL,567.26,2037-06-18
9564,2,NULL,NULL,1603,NULL,388.93,2021-10-01
9565,2,NULL,NULL,796,NULL,154.19,2021-10-02
9566,2,NULL,NULL,449,NULL,105.26,2021-03-05
9567,2,NULL,989,1786,NULL,106.23,2016-03-11
9568,4,13082,NULL,1483,NULL,242.06,2032-05-08
9569,1,NULL,1063,1013,NULL,2149.6,2022-04-02
9570,1,NULL,749,2405,NULL,3973.32,2021-12-08
9571,3,NULL,NULL,316,2254,2354.45,2017-06-17
9572,2,NULL,NULL,491,NULL,266.83,2021-08-06
9573,2,NULL,1102,1760,NULL,109.91,2017-05-26
9574,1,NULL,367,1050,NULL,3151.93,2022-08-05
9575,2,NULL,NULL,2252,NULL,76.3,2018-04-13
9576,2,NULL,36,12,NULL,169.35,2016-08-19
9577,1,NULL,952,2344,NULL,2553.6,2023-10-15
9578,1,NULL,890,532,NULL,4423.36,2018-04-02
9579,1,NULL,468,1844,NULL,3066.08,2022-01-25
9580,2,NULL,770,2133,NULL,1122.06,2015-06-21
9581,2,NULL,434,34,NULL,73.41,2018-04-06
9582,1,NULL,253,1761,NULL,1013.13,2021-03-31
9583,1,NULL,NULL,747,NULL,869.0,2020-09-01
9584,1,NULL,126,321,NULL,4342.89,2018-06-15
9585,3,NULL,770,1296,2292,1961.35,2015-04-10
9586,2,NULL,NULL,1540,NULL,47.52,2020-03-27
9587,4,4101,NULL,1770,NULL,705.48,2027-09-04
9588,4,13663,NULL,1970,NULL,291.26,2036-02-03
9589,3,NULL,NULL,157,1760,242.1,2021-06-15
9590,1,NULL,NULL,2327,NULL,100.0,2016-07-21
9591,1,NULL,189,2455,NULL,4665.53,2023-02-17
9592,1,NULL,770,897,NULL,3266.11,2022-05-10
9593,3,NULL,NULL,1478,230,1754.09,2023-04-11
9594,1,NULL,1063,1586,NULL,3295.13,2018-02-15
9595,1,NULL,332,1522,NULL,1395.54,2015-02-15
9596,3,NULL,NULL,1225,773,1469.23,2022-03-10
9597,2,NULL,NULL,1076,NULL,155.8,2017-04-28
9598,2,NULL,NULL,1538,NULL,541.09,2018-02-09
9599,1,NULL,944,212,NULL,3128.13,2018-12-01
9600,2,NULL,NULL,1372,NULL,107.49,2016-03-06
9601,2,NULL,680,641,NULL,1581.55,2020-12-18
9602,1,NULL,850,1965,NULL,2596.51,2023-01-15
9603,1,NULL,697,932,NULL,2207.12,2022-11-15
9604,1,NULL,247,2146,NULL,1497.62,2017-03-01
9605,2,NULL,NULL,937,NULL,53.2,2020-09-04
9606,1,NULL,960,2018,NULL,2229.09,2021-02-01
9607,1,NULL,677,526,NULL,1965.82,2023-11-11
9608,1,NULL,616,1084,NULL,2616.18,2019-11-15
9609,1,NULL,1031,1328,NULL,2579.02,2022-12-15
9610,1,NULL,616,122,NULL,3355.25,2022-09-22
9611,3,NULL,975,650,2109,2067.87,2023-01-12
9612,2,NULL,NULL,1182,NULL,694.77,2017-01-01
9613,3,NULL,709,1390,826,1812.79,2018-05-16
9614,4,8420,NULL,1434,NULL,203.98,2032-11-21
9615,2,NULL,NULL,1926,NULL,126.14,2015-05-29
9616,4,20951,NULL,1517,NULL,708.9,2031-09-21
9617,1,NULL,944,581,NULL,4665.14,2020-06-15
9618,1,NULL,612,1032,NULL,2867.45,2023-06-19
9619,2,NULL,NULL,1029,NULL,89.03,2023-09-01
9620,3,NULL,709,499,1106,1171.94,2015-08-11
9621,1,NULL,1168,1407,NULL,3600.28,2023-10-01
9622,2,NULL,NULL,278,NULL,227.0,2018-10-28
9623,2,NULL,NULL,2410,NULL,309.4,2019-09-28
9624,1,NULL,126,1155,NULL,6193.86,2015-09-01
9625,2,NULL,NULL,1899,NULL,22.11,2020-03-07
9626,2,NULL,863,60,NULL,185.91,2023-06-25
9627,2,NULL,NULL,1053,NULL,98.35,2017-06-23
9628,2,NULL,578,1254,NULL,58.88,2022-05-13
9629,3,NULL,NULL,2041,257,1852.63,2022-10-10
9630,2,NULL,NULL,407,NULL,477.1,2018-01-12
9631,3,NULL,754,850,1396,805.68,2017-01-15
9632,3,NULL,NULL,226,705,888.01,2016-12-19
9633,3,NULL,1183,273,1177,1311.52,2023-06-14
9634,1,NULL,577,2144,NULL,2586.05,2019-09-14
9635,1,NULL,NULL,193,NULL,485.07,2016-02-15
9636,1,NULL,203,707,NULL,4983.46,2020-04-15
9637,2,NULL,NULL,854,NULL,193.26,2015-02-13
9638,1,NULL,706,1324,NULL,5438.77,2018-09-10
9639,1,NULL,902,1107,NULL,2330.73,2019-12-21
9640,2,NULL,111,2400,NULL,120.45,2018-02-09
9641,2,NULL,NULL,1986,NULL,75.51,2016-07-15
9642,3,NULL,NULL,388,1434,107.62,2023-09-17
9643,4,3671,NULL,823,NULL,75.69,2030-12-02
9644,2,NULL,1016,2079,NULL,1428.38,2015-11-14
9645,1,NULL,863,1852,NULL,3360.97,2020-02-18
9646,1,NULL,960,275,NULL,3683.85,2022-06-11
9647,2,NULL,NULL,2399,NULL,87.72,2018-12-01
9648,2,NULL,NULL,1396,NULL,210.94,2018-02-02
9649,1,NULL,616,90,NULL,3516.96,2021-05-16
9650,2,NULL,NULL,2128,NULL,307.1,2023-06-09
9651,2,NULL,NULL,20,NULL,361.79,2017-09-22
9652,4,14356,NULL,2464,NULL,180.56,2036-08-27
9653,2,NULL,NULL,965,NULL,180.47,2021-09-24
9654,2,NULL,NULL,1682,NULL,203.81,2019-04-26
9655,1,NULL,642,1396,NULL,4044.6,2018-04-05
9656,3,NULL,262,2083,1879,1023.06,2020-06-10
9657,4,10534,NULL,652,NULL,3060.91,2021-07-20
9658,2,NULL,NULL,2134,NULL,275.91,2016-09-10
9659,2,NULL,NULL,1670,NULL,134.61,2016-11-13
9660,3,NULL,NULL,256,1316,2358.31,2017-11-12
9661,2,NULL,NULL,704,NULL,264.91,2020-08-28
9662,3,NULL,220,789,2434,308.12,2022-07-17
9663,2,NULL,306,340,NULL,734.46,2016-08-12
9664,2,NULL,536,971,NULL,20.0,2020-04-11
9665,1,NULL,559,165,NULL,3037.03,2015-12-15
9666,2,NULL,NULL,80,NULL,263.24,2023-09-22
9667,4,16816,NULL,79,NULL,576.87,2034-01-14
9668,3,NULL,NULL,1329,775,1455.92,2017-10-14
9669,2,NULL,126,2383,NULL,68.41,2022-04-29
9670,3,NULL,NULL,720,442,83.85,2018-08-14
9671,3,NULL,NULL,946,2405,1354.27,2015-06-18
9672,2,NULL,NULL,1247,NULL,319.31,2021-04-23
9673,1,NULL,262,828,NULL,3640.15,2016-01-01
9674,2,NULL,NULL,85,NULL,85.22,2023-03-03
9675,1,NULL,224,1332,NULL,1334.97,2017-07-15
9676,2,NULL,20,78,NULL,1310.53,2021-05-07
9677,1,NULL,1071,27,NULL,4245.49,2020-04-15
9678,3,NULL,NULL,128,2363,218.54,2020-03-14
9679,3,NULL,420,1183,331,1220.32,2019-01-12
9680,2,NULL,NULL,2247,NULL,299.73,2023-11-24
9681,1,NULL,216,2199,NULL,2978.12,2021-07-10
9682,2,NULL,NULL,864,NULL,162.92,2021-05-28
9683,3,NULL,NULL,1154,290,1975.99,2017-12-20
9684,2,NULL,NULL,1890,NULL,302.04,2016-06-17
9685,1,NULL,NULL,2125,NULL,100.0,2022-04-15
9686,1,NULL,757,1659,NULL,1363.17,2016-03-18
9687,1,NULL,47,1854,NULL,2784.02,2017-05-10
9688,1,NULL,40,2002,NULL,355.38,2018-01-09
9689,2,NULL,NULL,2394,NULL,21.87,2018-06-22
9690,4,20370,770,2293,NULL,78.79,2025-02-26
9691,1,NULL,667,2490,NULL,3351.72,2016-03-28
9692,2,NULL,1031,1080,NULL,417.7,2017-06-09
9693,3,NULL,629,1328,1098,1913.06,2020-08-12
9694,1,NULL,975,1552,NULL,3414.53,2015-06-06
9695,1,NULL,545,2049,NULL,2692.8,2016-10-01
9696,3,NULL,NULL,1762,1898,3264.06,2016-12-13
9697,4,22319,NULL,2493,NULL,635.97,2030-11-16
9698,1,NULL,754,2125,NULL,1244.52,2019-10-15
9699,3,NULL,NULL,324,1271,2015.55,2019-02-10
9700,1,NULL,103,151,NULL,2895.77,2016-04-15
9701,1,NULL,NULL,1943,NULL,692.62,2023-05-09
9702,2,NULL,NULL,209,NULL,120.79,2015-05-08
9703,2,NULL,NULL,2224,NULL,20.0,2019-11-16
9704,2,NULL,NULL,1227,NULL,471.75,2018-02-18
9705,1,NULL,1102,1755,NULL,1287.18,2022-10-29
9706,2,NULL,943,2031,NULL,1554.57,2022-06-03
9707,2,NULL,NULL,331,NULL,842.26,2019-04-12
9708,1,NULL,616,287,NULL,1012.36,2018-06-15
9709,3,NULL,NULL,1059,162,1281.3,2020-11-17
9710,1,NULL,650,1253,NULL,1372.5,2018-08-05
9711,2,NULL,NULL,134,NULL,508.93,2016-03-12
9712,2,NULL,NULL,646,NULL,20.0,2016-12-17
9713,2,NULL,NULL,2064,NULL,277.72,2015-12-19
9714,3,NULL,NULL,69,810,929.47,2023-07-16
9715,4,7099,944,2333,NULL,306.17,2037-07-21
9716,2,NULL,NULL,1645,NULL,176.78,2019-09-27
9717,3,NULL,NULL,504,904,1336.04,2016-11-11
9718,2,NULL,47,280,NULL,136.2,2015-10-18
9719,3,NULL,NULL,420,1105,50.0,2020-03-10
9720,1,NULL,1167,2475,NULL,3046.17,2022-03-30
9721,2,NULL,NULL,2384,NULL,93.44,2017-02-24
9722,2,NULL,NULL,2393,NULL,688.32,2016-04-01
9723,1,NULL,800,2210,NULL,1992.53,2022-04-19
9724,1,NULL,234,528,NULL,700.58,2019-09-01
9725,2,NULL,NULL,245,NULL,20.0,2023-12-23
9726,4,13789,768,1778,NULL,5167.4,2018-04-25
9727,2,NULL,NULL,1312,NULL,119.29,2015-05-15
9728,1,NULL,644,2079,NULL,5270.39,2015-07-15
9729,3,NULL,NULL,304,80,1304.48,2016-09-13
9730,2,NULL,NULL,1499,NULL,58.74,2018-10-19
9731,3,NULL,NULL,1300,325,1622.59,2015-01-20
9732,1,NULL,332,842,NULL,5694.03,2019-06-01
9733,2,NULL,NULL,1414,NULL,451.61,2021-07-25
9734,4,4124,NULL,105,NULL,705.48,2029-07-27
9735,4,10242,NULL,822,NULL,686.51,2026-12-18
9736,2,NULL,NULL,2114,NULL,159.54,2023-06-23
9737,1,NULL,216,2034,NULL,3529.66,2022-12-01
9738,4,15052,NULL,2126,NULL,811.8,2029-02-25
9739,2,NULL,NULL,22,NULL,54.6,2021-06-19
9740,2,NULL,680,1159,NULL,211.71,2022-09-03
9741,2,NULL,NULL,976,NULL,84.37,2018-02-18
9742,2,NULL,NULL,1033,NULL,68.24,2021-12-10
9743,4,9557,NULL,2018,NULL,1259.78,2026-03-14
9744,4,2022,163,400,NULL,434.3,2027-06-02
9745,2,NULL,NULL,1959,NULL,221.19,2017-10-27
9746,2,NULL,NULL,2168,NULL,75.02,2017-04-21
9747,1,NULL,952,1405,NULL,1210.17,2019-12-15
9748,2,NULL,NULL,170,NULL,20.0,2019-10-25
9749,2,NULL,103,1899,NULL,837.11,2018-10-05
9750,2,NULL,1031,65,NULL,781.75,2017-08-11
9751,1,NULL,179,2191,NULL,3812.55,2019-01-15
9752,3,NULL,616,2308,893,1828.75,2018-07-16
9753,1,NULL,420,1032,NULL,1337.05,2023-11-01
9754,1,NULL,NULL,6,NULL,841.35,2017-03-13
9755,1,NULL,1016,368,NULL,2320.91,2018-09-28
9756,2,NULL,1194,964,NULL,76.64,2023-11-10
9757,1,NULL,637,830,NULL,4372.52,2021-01-15
9758,3,NULL,266,2091,710,1555.97,2016-05-17
9759,4,1323,NULL,494,NULL,505.04,2033-12-13
9760,2,NULL,179,136,NULL,711.87,2023-03-03
9761,1,NULL,1071,352,NULL,4073.28,2019-11-23
9762,1,NULL,NULL,794,NULL,100.0,2017-04-15
9763,2,NULL,NULL,2346,NULL,707.04,2015-05-09
9764,2,NULL,1111,2262,NULL,1003.81,2022-10-14
9765,2,NULL,NULL,1196,NULL,659.91,2020-03-08
9766,4,25922,NULL,1805,NULL,298.37,2027-04-03
9767,3,NULL,NULL,659,929,2121.05,2020-08-18
9768,2,NULL,937,2321,NULL,326.84,2018-01-27
9769,1,NULL,1063,692,NULL,3369.21,2017-01-29
9770,1,NULL,216,1471,NULL,4483.98,2016-07-15
9771,1,NULL,691,566,NULL,4290.79,2019-10-27
9772,2,NULL,NULL,1417,NULL,50.82,2023-07-21
9773,2,NULL,NULL,209,NULL,88.73,2022-06-11
9774,2,NULL,NULL,2225,NULL,75.37,2023-11-10
9775,1,NULL,265,154,NULL,4575.73,2017-04-01
9776,1,NULL,694,813,NULL,3813.34,2023-04-01
9777,1,NULL,801,1581,NULL,6005.18,2021-09-26
9778,1,NULL,184,859,NULL,2384.46,2021-01-15
9779,2,NULL,NULL,1718,NULL,478.75,2020-09-04
9780,3,NULL,NULL,295,440,1815.11,2017-03-11
9781,4,23982,639,1203,NULL,814.79,2033-10-21
9782,2,NULL,NULL,382,NULL,20.0,2023-04-22
9783,3,NULL,NULL,1158,1544,1179.03,2021-06-19
9784,3,NULL,NULL,555,711,963.58,2021-09-19
9785,1,NULL,444,417,NULL,3270.2,2019-03-24
9786,2,NULL,NULL,2265,NULL,690.84,2017-01-06
9787,1,NULL,NULL,1035,NULL,725.48,2020-04-15
9788,1,NULL,NULL,133,NULL,479.03,2017-07-15
9789,2,NULL,NULL,409,NULL,235.65,2016-11-04
9790,2,NULL,NULL,2435,NULL,89.05,2016-06-03
9791,2,NULL,412,1341,NULL,231.31,2015-05-22
9792,1,NULL,393,650,NULL,2597.01,2023-11-01
9793,2,NULL,NULL,1577,NULL,90.24,2016-06-03
9794,1,NULL,1023,1604,NULL,2857.9,2020-10-03
9795,1,NULL,329,1231,NULL,2619.15,2017-05-15
9796,1,NULL,960,285,NULL,2680.29,2023-10-01
9797,2,NULL,NULL,860,NULL,120.63,2023-08-11
9798,4,5577,NULL,453,NULL,340.28,2040-04-06
9799,1,NULL,616,860,NULL,4361.86,2018-12-15
9800,2,NULL,NULL,86,NULL,20.0,2021-06-05
9801,2,NULL,NULL,1579,NULL,315.17,2021-05-01
9802,2,NULL,163,724,NULL,96.94,2017-03-24
9803,1,NULL,644,2205,NULL,3789.67,2022-10-15
9804,1,NULL,770,1361,NULL,2548.55,2019-11-25
9805,2,NULL,545,1162,NULL,637.99,2015-10-31
9806,1,NULL,691,1370,NULL,1687.84,2015-06-15
9807,1,NULL,NULL,2166,NULL,100.0,2015-06-15
9808,1,NULL,NULL,700,NULL,420.04,2023-07-05
9809,2,NULL,NULL,201,NULL,680.59,2019-09-20
9810,3,NULL,NULL,1272,1224,1395.31,2023-11-16
9811,2,NULL,111,728,NULL,1019.58,2023-06-02
9812,4,24091,NULL,1066,NULL,2522.37,2021-12-25
9813,3,NULL,NULL,1937,613,1874.88,2019-02-15
9814,2,NULL,1016,1671,NULL,168.76,2017-09-23
9815,2,NULL,NULL,1738,NULL,293.15,2023-09-01
9816,1,NULL,612,329,NULL,3436.02,2020-01-05
9817,2,NULL,NULL,140,NULL,72.19,2015-02-07
9818,4,15823,NULL,939,NULL,5492.96,2022-09-30
9819,3,NULL,NULL,896,1217,1365.6,2017-11-11
9820,3,NULL,NULL,1471,2021,1597.71,2018-06-18
9821,2,NULL,NULL,2499,NULL,20.0,2023-10-21
9822,2,NULL,NULL,1537,NULL,346.59,2021-09-10
9823,2,NULL,795,836,NULL,239.26,2018-07-27
9824,2,NULL,144,374,NULL,1258.17,2023-03-19
9825,2,NULL,NULL,2385,NULL,303.12,2019-12-14
9826,3,NULL,897,2027,176,1130.1,2019-09-17
9827,4,3272,NULL,785,NULL,869.48,2026-03-10
9828,2,NULL,NULL,2149,NULL,92.18,2023-11-10
9829,3,NULL,NULL,1012,802,911.62,2020-06-15
9830,1,NULL,850,1897,NULL,4140.38,2019-02-19
9831,1,NULL,NULL,1886,NULL,100.0,2019-06-15
9832,4,10467,NULL,1102,NULL,1132.77,2025-09-13
9833,2,NULL,NULL,2324,NULL,75.33,2019-06-07
9834,3,NULL,265,795,2470,695.39,2020-05-17
9835,2,NULL,NULL,414,NULL,342.27,2016-07-08
9836,1,NULL,944,617,NULL,4766.64,2017-10-01
9837,2,NULL,NULL,1070,NULL,57.87,2023-02-03
9838,1,NULL,922,193,NULL,3388.9,2018-06-15
9839,1,NULL,654,2260,NULL,3353.61,2017-05-01
9840,4,22104,NULL,2493,NULL,336.02,2026-11-03
9841,1,NULL,NULL,606,NULL,377.85,2023-09-30
9842,1,NULL,577,2098,NULL,3332.87,2023-11-24
9843,2,NULL,NULL,1413,NULL,117.76,2021-06-26
9844,1,NULL,25,2301,NULL,4700.23,2021-04-16
9845,2,NULL,NULL,1967,NULL,231.6,2018-05-13
9846,1,NULL,1107,1865,NULL,1950.5,2019-03-15
9847,3,NULL,NULL,1463,618,753.62,2023-04-11
9848,2,NULL,144,1260,NULL,1075.2,2020-02-14
9849,3,NULL,NULL,2315,518,1154.04,2022-11-14
9850,1,NULL,935,2265,NULL,4852.11,2021-09-22
9851,2,NULL,NULL,1800,NULL,372.47,2020-06-05
9852,1,NULL,922,885,NULL,2677.86,2019-05-19
9853,1,NULL,389,1245,NULL,2173.12,2019-01-30
9854,3,NULL,NULL,2115,1092,2027.75,2017-05-12
9855,3,NULL,NULL,1483,1989,1690.69,2019-10-16
9856,1,NULL,NULL,549,NULL,690.15,2015-06-06
9857,3,NULL,NULL,1292,370,1447.37,2023-09-20
9858,2,NULL,663,533,NULL,499.4,2018-01-19
9859,3,NULL,NULL,306,1848,1430.7,2022-09-15
